id,student_id,type,hours,date,semester
4176,328,社团,2.5,2025-11-07,初一上
4177,328,实践,0.8,2025-09-24,初一上
4178,329,体育,1.5,2026-04-30,初一下
4179,329,社团,1.1,2026-06-01,初一下
4180,329,体育,2.3,2026-04-04,初一下
4181,329,体育,5.8,2026-04-07,初一下
4182,329,阅读,0.7,2026-03-12,初一下
4183,329,社团,1.0,2025-10-30,初一上
4184,329,实践,1.8,2026-03-21,初一下
4185,329,体育,0.8,2026-01-03,初一上
4186,329,体育,1.3,2025-09-20,初一上
4187,329,体育,3.0,2026-05-15,初一下
4188,329,实践,1.1,2025-10-18,初一上
4189,329,阅读,0.8,2026-06-24,初一下
4190,329,实践,1.1,2025-09-09,初一上
4191,329,体育,2.6,2025-09-23,初一上
4192,329,阅读,1.0,2025-12-11,初一上
4193,329,阅读,1.9,2026-03-04,初一下
4194,330,体育,3.0,2026-07-01,初一下
4195,330,体育,0.8,2025-09-01,初一上
4196,330,社团,3.2,2026-02-23,初一下
4197,330,体育,1.3,2025-09-23,初一上
4198,330,阅读,2.4,2026-06-19,初一下
4199,330,实践,3.8,2025-10-15,初一上
4200,330,社团,4.5,2025-12-23,初一上
4201,330,体育,1.2,2026-01-17,初一上
4202,330,社团,7.2,2026-04-14,初一下
4203,330,体育,1.7,2025-10-10,初一上
4204,330,实践,2.7,2025-12-24,初一上
4205,330,社团,1.3,2025-11-10,初一上
4206,330,社团,1.1,2026-05-16,初一下
4207,330,阅读,2.2,2025-11-21,初一上
4208,331,实践,0.8,2025-11-27,初一上
4209,331,社团,4.1,2026-03-28,初一下
4210,331,社团,3.9,2025-09-14,初一上
4211,331,体育,5.5,2026-06-23,初一下
4212,331,实践,1.2,2025-09-17,初一上
4213,331,实践,0.9,2026-05-25,初一下
4214,331,体育,1.2,2026-02-25,初一下
4215,331,体育,1.7,2025-11-10,初一上
4216,331,体育,0.6,2025-10-09,初一上
4217,331,社团,1.6,2025-11-05,初一上
4218,331,体育,0.5,2026-06-08,初一下
4219,332,实践,2.9,2026-04-04,初一下
4220,332,实践,1.4,2025-12-24,初一上
4221,332,体育,0.9,2026-03-05,初一下
4222,332,实践,0.6,2026-04-13,初一下
4223,332,体育,1.9,2025-12-25,初一上
4224,332,社团,1.5,2026-05-31,初一下
4225,332,体育,3.3,2025-12-16,初一上
4226,332,社团,4.3,2025-11-24,初一上
4227,332,社团,1.6,2025-11-01,初一上
4228,333,阅读,1.0,2026-06-02,初一下
4229,333,实践,0.8,2026-01-08,初一上
4230,333,体育,0.6,2026-05-17,初一下
4231,333,社团,1.4,2025-11-27,初一上
4232,333,社团,1.5,2026-06-11,初一下
4233,333,体育,0.9,2026-06-22,初一下
4234,333,社团,0.6,2026-03-23,初一下
4235,333,社团,2.5,2026-05-13,初一下
4236,333,阅读,1.7,2025-12-15,初一上
4237,333,实践,3.7,2026-01-16,初一上
4238,333,社团,2.8,2025-12-22,初一上
4239,333,实践,0.6,2026-05-06,初一下
4240,333,体育,2.0,2025-10-19,初一上
4241,333,体育,4.0,2026-02-25,初一下
4242,334,体育,2.1,2025-12-11,初一上
4243,334,体育,1.8,2025-09-01,初一上
4244,334,体育,4.0,2025-12-22,初一上
4245,334,社团,1.8,2026-04-10,初一下
4246,334,实践,4.8,2025-11-14,初一上
4247,334,社团,2.5,2025-10-28,初一上
4248,334,体育,0.8,2025-11-17,初一上
4249,334,体育,0.6,2026-01-04,初一上
4250,334,社团,3.4,2026-03-11,初一下
4251,334,社团,2.0,2025-12-21,初一上
4252,334,阅读,2.5,2026-01-10,初一上
4253,334,实践,0.6,2026-05-08,初一下
4254,335,实践,0.6,2025-10-31,初一上
4255,335,体育,3.8,2025-11-17,初一上
4256,335,社团,0.9,2025-10-13,初一上
4257,335,实践,2.8,2026-05-20,初一下
4258,335,阅读,0.6,2026-04-03,初一下
4259,335,阅读,2.2,2026-02-26,初一下
4260,335,实践,3.7,2025-12-13,初一上
4261,335,体育,1.9,2026-06-10,初一下
4262,335,社团,6.0,2026-05-20,初一下
4263,335,阅读,1.2,2026-06-17,初一下
4264,335,社团,0.5,2026-06-29,初一下
4265,335,阅读,2.5,2026-04-11,初一下
4266,335,体育,1.6,2025-09-19,初一上
4267,336,阅读,2.2,2026-06-18,初一下
4268,336,阅读,4.8,2026-01-12,初一上
4269,336,阅读,0.9,2026-03-17,初一下
4270,336,实践,0.8,2025-12-13,初一上
4271,336,实践,1.3,2025-09-08,初一上
4272,336,社团,1.8,2026-05-24,初一下
4273,336,实践,3.5,2025-12-14,初一上
4274,336,体育,1.8,2025-11-27,初一上
4275,337,实践,3.0,2025-10-29,初一上
4276,337,社团,1.9,2026-06-11,初一下
4277,337,社团,2.7,2026-06-13,初一下
4278,337,实践,3.0,2026-05-19,初一下
4279,337,体育,8.9,2026-05-27,初一下
4280,337,体育,2.2,2025-12-08,初一上
4281,337,社团,0.6,2025-11-08,初一上
4282,337,阅读,3.1,2025-12-16,初一上
4283,337,阅读,2.0,2025-12-05,初一上
4284,337,体育,0.9,2025-10-31,初一上
4285,337,体育,1.6,2025-11-19,初一上
4286,338,阅读,3.3,2026-06-30,初一下
4287,338,实践,0.8,2026-04-23,初一下
4288,338,阅读,2.1,2026-03-14,初一下
4289,338,社团,5.5,2025-12-09,初一上
4290,338,体育,1.8,2025-11-01,初一上
4291,338,阅读,6.9,2026-03-02,初一下
4292,338,实践,3.5,2025-10-11,初一上
4293,338,阅读,1.2,2025-09-06,初一上
4294,338,阅读,0.7,2026-05-02,初一下
4295,338,社团,2.7,2025-09-18,初一上
4296,338,实践,2.6,2025-09-22,初一上
4297,338,社团,3.0,2025-11-10,初一上
4298,338,体育,0.6,2026-05-11,初一下
4299,338,体育,5.9,2026-02-23,初一下
4300,338,阅读,0.9,2025-12-31,初一上
4301,338,体育,1.7,2025-11-27,初一上
4302,338,实践,0.8,2026-05-26,初一下
4303,339,社团,0.9,2026-05-24,初一下
4304,339,实践,0.7,2026-05-19,初一下
4305,339,体育,4.3,2025-10-03,初一上
4306,339,阅读,1.3,2025-11-09,初一上
4307,339,实践,1.3,2026-06-18,初一下
4308,339,体育,3.2,2025-12-29,初一上
4309,339,实践,0.8,2025-12-17,初一上
4310,339,实践,4.5,2026-05-07,初一下
4311,339,社团,0.6,2026-06-11,初一下
4312,339,体育,4.1,2025-10-04,初一上
4313,339,阅读,1.5,2025-11-18,初一上
4314,339,体育,0.9,2026-04-24,初一下
4315,339,实践,9.2,2025-10-12,初一上
4316,339,体育,1.2,2026-05-03,初一下
4317,339,体育,2.1,2026-01-14,初一上
4318,339,社团,1.3,2025-12-06,初一上
4319,340,社团,3.2,2026-03-19,初一下
4320,340,阅读,3.3,2025-11-22,初一上
4321,340,实践,1.0,2025-11-13,初一上
4322,340,体育,1.1,2025-11-12,初一上
4323,340,社团,2.1,2026-04-23,初一下
4324,340,社团,3.2,2026-04-28,初一下
4325,340,实践,2.8,2025-12-27,初一上
4326,340,社团,1.5,2025-12-25,初一上
4327,340,实践,6.9,2025-12-02,初一上
4328,340,阅读,0.7,2026-04-26,初一下
4329,340,阅读,2.2,2026-03-26,初一下
4330,340,阅读,1.4,2026-06-01,初一下
4331,340,体育,0.5,2025-09-16,初一上
4332,340,实践,1.4,2026-04-21,初一下
4333,340,社团,5.4,2026-03-29,初一下
4334,340,体育,2.4,2026-04-27,初一下
4335,340,实践,0.6,2025-12-26,初一上
4336,341,实践,1.5,2025-09-05,初一上
4337,341,实践,2.2,2026-07-02,初一下
4338,341,体育,3.1,2026-06-18,初一下
4339,341,体育,0.5,2026-02-16,初一下
4340,341,体育,1.4,2026-05-18,初一下
4341,341,实践,1.0,2025-09-28,初一上
4342,341,体育,2.3,2025-10-26,初一上
4343,341,社团,0.7,2025-11-22,初一上
4344,341,实践,2.2,2026-06-11,初一下
4345,341,实践,0.8,2026-05-04,初一下
4346,341,体育,1.5,2026-04-19,初一下
4347,341,体育,0.6,2026-01-01,初一上
4348,341,社团,3.2,2026-03-05,初一下
4349,342,社团,2.6,2025-11-17,初一上
4350,342,社团,1.0,2026-05-04,初一下
4351,342,阅读,0.8,2025-11-04,初一上
4352,342,阅读,2.7,2026-05-28,初一下
4353,342,实践,0.9,2026-04-27,初一下
4354,342,社团,1.1,2026-06-11,初一下
4355,342,社团,0.8,2025-11-20,初一上
4356,342,体育,1.0,2025-12-10,初一上
4357,342,体育,1.5,2026-04-25,初一下
4358,342,阅读,3.0,2025-11-05,初一上
4359,342,体育,2.6,2026-04-30,初一下
4360,342,社团,0.8,2025-10-04,初一上
4361,342,体育,1.5,2025-12-29,初一上
4362,342,实践,0.5,2026-03-31,初一下
4363,342,体育,0.6,2026-01-17,初一上
4364,342,实践,2.0,2025-09-20,初一上
4365,343,实践,1.6,2025-12-08,初一上
4366,343,阅读,4.6,2026-02-22,初一下
4367,343,实践,2.9,2026-05-17,初一下
4368,343,实践,0.9,2026-06-30,初一下
4369,343,体育,1.8,2026-06-03,初一下
4370,343,体育,6.1,2025-09-10,初一上
4371,343,体育,1.8,2025-10-14,初一上
4372,343,阅读,1.0,2025-10-19,初一上
4373,343,体育,1.7,2025-11-20,初一上
4374,343,体育,0.6,2025-11-16,初一上
4375,344,实践,0.6,2026-06-04,初一下
4376,344,实践,2.8,2026-03-11,初一下
4377,344,体育,3.3,2026-01-01,初一上
4378,344,体育,0.8,2026-04-07,初一下
4379,344,社团,0.6,2025-10-28,初一上
4380,344,社团,1.2,2025-11-24,初一上
4381,344,体育,2.4,2026-05-06,初一下
4382,344,实践,4.1,2025-09-06,初一上
4383,345,阅读,1.0,2026-03-01,初一下
4384,345,体育,1.5,2026-04-29,初一下
4385,345,体育,0.8,2025-09-04,初一上
4386,345,社团,0.8,2025-09-20,初一上
4387,345,社团,0.9,2026-03-04,初一下
4388,345,社团,1.4,2026-04-19,初一下
4389,345,实践,1.1,2025-12-14,初一上
4390,345,阅读,0.6,2026-03-23,初一下
4391,345,体育,0.7,2025-11-05,初一上
4392,346,实践,2.0,2026-01-09,初一上
4393,346,社团,2.0,2025-11-16,初一上
4394,346,实践,2.8,2025-11-25,初一上
4395,346,社团,2.2,2025-11-26,初一上
4396,346,社团,2.7,2026-04-03,初一下
4397,346,体育,5.5,2026-06-06,初一下
4398,346,实践,0.8,2026-01-15,初一上
4399,346,实践,2.6,2026-02-16,初一下
4400,346,体育,4.9,2026-06-26,初一下
4401,346,实践,0.6,2025-11-03,初一上
4402,346,体育,1.1,2026-06-12,初一下
4403,346,实践,5.4,2026-03-06,初一下
4404,346,社团,10.1,2025-11-05,初一上
4405,346,体育,1.0,2025-12-28,初一上
4406,346,体育,3.4,2026-03-10,初一下
4407,346,阅读,0.6,2026-02-20,初一下
4408,346,体育,1.4,2026-07-03,初一下
4409,346,阅读,1.1,2025-11-06,初一上
4410,347,实践,1.8,2026-03-15,初一下
4411,347,阅读,3.5,2025-11-29,初一上
4412,347,体育,0.7,2026-04-12,初一下
4413,347,体育,2.3,2026-03-27,初一下
4414,347,阅读,2.2,2026-04-18,初一下
4415,347,体育,2.7,2025-10-30,初一上
4416,347,体育,1.6,2025-11-20,初一上
4417,347,阅读,0.9,2026-05-23,初一下
4418,348,体育,0.6,2025-09-28,初一上
4419,348,实践,5.8,2026-02-28,初一下
4420,348,实践,0.6,2026-06-23,初一下
4421,348,体育,1.8,2025-09-04,初一上
4422,348,实践,1.0,2026-04-05,初一下
4423,348,体育,2.4,2025-09-10,初一上
4424,348,体育,0.6,2025-11-09,初一上
4425,348,体育,2.4,2025-10-18,初一上
4426,348,阅读,1.0,2025-12-09,初一上
4427,348,体育,1.8,2025-09-07,初一上
4428,348,实践,1.2,2026-05-20,初一下
4429,348,实践,0.8,2026-05-15,初一下
4430,349,实践,1.1,2025-09-08,初一上
4431,349,实践,2.2,2026-03-08,初一下
4432,349,体育,0.5,2026-06-09,初一下
4433,349,社团,1.6,2026-07-01,初一下
4434,349,社团,0.8,2026-01-14,初一上
4435,349,体育,1.8,2025-11-27,初一上
4436,349,实践,3.0,2026-04-03,初一下
4437,349,社团,1.6,2025-12-24,初一上
4438,349,体育,1.3,2025-09-04,初一上
4439,349,实践,1.9,2025-12-20,初一上
4440,349,体育,0.9,2026-06-29,初一下
4441,349,体育,0.5,2026-05-30,初一下
4442,349,阅读,2.5,2025-12-25,初一上
4443,349,体育,3.1,2026-05-14,初一下
4444,350,体育,2.3,2025-10-04,初一上
4445,350,体育,4.7,2026-01-03,初一上
4446,350,阅读,0.6,2026-03-20,初一下
4447,350,阅读,0.6,2025-11-04,初一上
4448,350,体育,1.4,2026-02-28,初一下
4449,350,体育,2.0,2026-04-30,初一下
4450,350,体育,1.7,2025-09-06,初一上
4451,350,体育,1.2,2026-04-23,初一下
4452,350,社团,1.2,2026-06-18,初一下
4453,350,阅读,1.3,2026-04-05,初一下
4454,350,社团,0.5,2025-09-11,初一上
4455,350,社团,1.9,2025-11-16,初一上
4456,350,实践,0.9,2026-04-25,初一下
4457,350,体育,1.0,2026-01-01,初一上
4458,351,阅读,3.1,2026-03-06,初一下
4459,351,体育,2.0,2026-06-06,初一下
4460,351,社团,1.7,2025-12-10,初一上
4461,351,体育,1.2,2025-09-08,初一上
4462,352,实践,1.4,2026-01-13,初一上
4463,352,阅读,3.0,2026-04-02,初一下
4464,352,社团,1.2,2025-11-24,初一上
4465,352,体育,1.0,2026-02-27,初一下
4466,352,阅读,1.2,2026-01-05,初一上
4467,352,体育,1.1,2026-01-19,初一上
4468,353,体育,2.2,2025-12-10,初一上
4469,353,实践,5.9,2025-12-20,初一上
4470,353,体育,0.5,2026-03-06,初一下
4471,353,实践,2.0,2025-09-11,初一上
4472,353,社团,1.5,2025-12-27,初一上
4473,353,阅读,5.3,2026-02-22,初一下
4474,353,社团,1.2,2025-09-27,初一上
4475,353,体育,0.6,2025-12-26,初一上
4476,354,实践,1.3,2025-10-28,初一上
4477,354,体育,0.8,2026-05-29,初一下
4478,354,阅读,0.9,2025-09-06,初一上
4479,354,社团,3.8,2026-06-19,初一下
4480,355,体育,1.6,2026-05-27,初一下
4481,355,体育,4.1,2026-06-07,初一下
4482,355,体育,1.2,2026-05-14,初一下
4483,355,体育,2.4,2025-09-27,初一上
4484,355,体育,2.9,2026-03-01,初一下
4485,355,实践,0.6,2026-05-16,初一下
4486,355,实践,4.3,2026-03-10,初一下
4487,356,阅读,0.6,2025-10-13,初一上
4488,356,社团,0.5,2025-11-17,初一上
4489,356,实践,2.8,2025-12-11,初一上
4490,356,实践,1.0,2025-09-26,初一上
4491,356,实践,1.4,2026-06-09,初一下
4492,356,阅读,1.0,2025-12-13,初一上
4493,356,阅读,2.5,2025-09-01,初一上
4494,356,社团,1.3,2025-12-26,初一上
4495,357,实践,1.8,2025-11-14,初一上
4496,357,体育,2.5,2026-05-14,初一下
4497,357,社团,1.2,2026-05-08,初一下
4498,358,社团,0.6,2026-06-18,初一下
4499,358,社团,3.7,2025-09-26,初一上
4500,358,体育,1.3,2026-04-14,初一下
4501,358,实践,1.6,2025-11-18,初一上
4502,358,社团,6.0,2026-05-13,初一下
4503,358,体育,1.0,2025-12-02,初一上
4504,358,实践,0.7,2026-06-25,初一下
4505,359,体育,2.1,2025-10-20,初一上
4506,359,实践,1.0,2026-01-15,初一上
4507,359,阅读,3.4,2025-11-29,初一上
4508,359,阅读,3.6,2026-01-12,初一上
4509,359,实践,0.7,2026-04-24,初一下
4510,359,实践,6.7,2026-04-27,初一下
4511,359,体育,2.7,2026-05-31,初一下
4512,359,体育,0.6,2026-05-09,初一下
4513,359,社团,7.2,2026-01-12,初一上
4514,360,阅读,0.6,2026-03-23,初一下
4515,360,实践,0.7,2026-05-04,初一下
4516,360,体育,0.9,2026-05-12,初一下
4517,360,实践,2.0,2025-12-17,初一上
4518,360,体育,4.0,2026-02-26,初一下
4519,360,体育,0.9,2026-05-23,初一下
4520,360,实践,1.2,2026-06-08,初一下
4521,360,体育,0.7,2026-03-14,初一下
4522,360,体育,1.8,2026-05-13,初一下
4523,360,社团,2.6,2025-10-04,初一上
4524,361,实践,1.5,2026-01-01,初一上
4525,361,实践,1.0,2026-05-22,初一下
4526,361,社团,1.1,2026-05-03,初一下
4527,361,社团,3.2,2025-11-30,初一上
4528,362,体育,3.0,2026-03-20,初一下
4529,362,体育,2.2,2026-04-30,初一下
4530,362,社团,1.8,2025-12-09,初一上
4531,362,体育,0.9,2025-10-19,初一上
4532,362,体育,3.4,2025-09-28,初一上
4533,362,社团,1.8,2025-09-26,初一上
4534,363,阅读,3.5,2025-09-26,初一上
4535,363,阅读,0.8,2026-06-13,初一下
4536,363,阅读,2.0,2026-06-09,初一下
4537,363,实践,2.2,2025-09-25,初一上
4538,364,体育,1.6,2026-06-14,初一下
4539,364,阅读,0.5,2025-10-14,初一上
4540,364,体育,1.4,2026-07-06,初一下
4541,364,实践,1.7,2025-09-03,初一上
4542,364,实践,1.9,2025-10-01,初一上
4543,364,体育,1.1,2025-09-02,初一上
4544,364,阅读,3.4,2026-02-16,初一下
4545,364,体育,1.8,2025-11-25,初一上
4546,365,社团,4.7,2026-02-18,初一下
4547,365,实践,1.9,2026-01-17,初一上
4548,365,实践,2.0,2025-12-18,初一上
4549,365,阅读,3.1,2026-03-30,初一下
4550,365,阅读,3.0,2026-06-15,初一下
4551,365,阅读,1.5,2026-03-16,初一下
4552,365,体育,0.6,2025-11-29,初一上
4553,365,实践,2.8,2025-09-16,初一上
4554,366,体育,2.4,2025-09-14,初一上
4555,366,阅读,4.3,2026-04-15,初一下
4556,366,实践,1.3,2026-05-19,初一下
4557,366,实践,2.0,2026-06-27,初一下
4558,366,体育,1.8,2026-04-24,初一下
4559,366,体育,1.4,2025-12-21,初一上
4560,366,社团,1.8,2025-09-07,初一上
4561,367,社团,1.4,2026-02-26,初一下
4562,367,体育,0.8,2026-06-14,初一下
4563,367,阅读,1.6,2025-11-10,初一上
4564,367,社团,0.8,2025-09-19,初一上
4565,367,体育,2.0,2025-12-31,初一上
4566,367,阅读,2.6,2026-06-27,初一下
4567,367,实践,0.8,2025-10-15,初一上
4568,367,社团,0.9,2026-01-05,初一上
4569,367,体育,1.0,2026-02-21,初一下
4570,368,社团,1.0,2026-05-11,初一下
4571,368,实践,2.9,2026-01-19,初一上
4572,368,体育,1.2,2025-09-01,初一上
4573,369,阅读,1.4,2025-09-02,初一上
4574,369,体育,6.8,2026-05-15,初一下
4575,369,实践,2.3,2025-09-11,初一上
4576,369,体育,1.0,2026-05-05,初一下
4577,369,体育,0.9,2025-12-02,初一上
4578,370,实践,0.5,2025-09-25,初一上
4579,370,社团,0.7,2025-09-10,初一上
4580,370,实践,1.9,2025-11-07,初一上
4581,370,体育,12.3,2026-02-27,初一下
4582,370,阅读,2.2,2026-03-28,初一下
4583,370,体育,1.2,2026-02-19,初一下
4584,371,社团,4.9,2026-05-29,初一下
4585,371,社团,0.8,2026-02-27,初一下
4586,371,阅读,1.6,2025-09-14,初一上
4587,371,体育,3.0,2026-05-14,初一下
4588,372,体育,3.1,2025-11-19,初一上
4589,372,体育,4.5,2026-04-07,初一下
4590,372,体育,0.6,2025-09-17,初一上
4591,372,阅读,6.0,2025-12-10,初一上
4592,372,阅读,1.0,2025-10-21,初一上
4593,372,体育,0.5,2026-06-30,初一下
4594,373,阅读,9.6,2025-09-21,初一上
4595,373,体育,3.8,2025-09-28,初一上
4596,373,体育,0.8,2026-05-24,初一下
4597,373,阅读,0.9,2025-11-07,初一上
4598,373,社团,2.4,2026-01-12,初一上
4599,374,体育,4.8,2026-01-17,初一上
4600,374,实践,2.3,2025-12-16,初一上
4601,374,实践,1.0,2025-12-24,初一上
4602,374,社团,1.9,2025-09-08,初一上
4603,375,体育,0.6,2025-10-14,初一上
4604,375,体育,0.9,2025-10-29,初一上
4605,375,体育,4.8,2026-01-05,初一上
4606,375,实践,1.0,2026-06-11,初一下
4607,375,体育,1.2,2026-03-15,初一下
4608,375,体育,1.6,2026-05-16,初一下
4609,375,实践,1.1,2026-04-17,初一下
4610,375,体育,0.7,2026-04-08,初一下
4611,375,体育,1.4,2026-05-21,初一下
4612,375,社团,0.5,2025-10-17,初一上
4613,375,社团,1.2,2025-09-27,初一上
4614,376,体育,1.0,2025-10-04,初一上
4615,376,实践,2.0,2025-09-12,初一上
4616,376,实践,0.8,2026-05-02,初一下
4617,376,社团,2.3,2026-04-28,初一下
4618,376,体育,1.3,2026-05-23,初一下
4619,376,社团,1.5,2026-04-19,初一下
4620,377,体育,1.2,2026-05-16,初一下
4621,377,社团,0.7,2025-12-31,初一上
4622,377,体育,0.7,2026-04-07,初一下
4623,377,体育,0.8,2026-04-19,初一下
4624,377,体育,2.0,2026-04-22,初一下
4625,378,实践,1.0,2025-10-28,初一上
4626,378,实践,1.9,2025-09-02,初一上
4627,378,实践,0.9,2026-06-17,初一下
4628,378,体育,2.5,2026-04-25,初一下
4629,378,社团,0.9,2026-01-08,初一上
4630,379,社团,3.7,2026-06-08,初一下
4631,379,阅读,1.8,2025-11-28,初一上
4632,379,社团,1.1,2026-04-08,初一下
4633,379,社团,4.8,2025-12-27,初一上
4634,379,体育,0.7,2026-05-30,初一下
4635,379,体育,5.5,2025-09-27,初一上
4636,380,实践,0.6,2026-03-29,初一下
4637,380,体育,1.8,2026-03-31,初一下
4638,380,实践,2.9,2025-11-04,初一上
4639,380,体育,2.6,2026-02-20,初一下
4640,380,体育,2.3,2025-12-12,初一上
4641,380,阅读,0.5,2026-03-04,初一下
4642,380,阅读,1.1,2025-09-10,初一上
4643,380,体育,1.1,2025-11-03,初一上
4644,380,社团,0.6,2025-11-17,初一上
4645,380,阅读,2.6,2026-02-28,初一下
4646,380,实践,0.9,2026-07-06,初一下
4647,381,体育,5.3,2026-03-31,初一下
4648,381,体育,2.1,2025-10-09,初一上
4649,381,阅读,2.0,2026-03-21,初一下
4650,381,阅读,0.6,2025-09-04,初一上
4651,381,实践,0.8,2025-09-25,初一上
4652,381,实践,1.1,2026-03-21,初一下
4653,381,阅读,1.0,2026-07-05,初一下
4654,381,体育,1.0,2026-04-24,初一下
4655,381,体育,1.0,2026-05-12,初一下
4656,381,体育,2.3,2026-01-04,初一上
4657,381,体育,2.1,2025-10-30,初一上
4658,382,体育,0.5,2026-02-16,初一下
4659,382,社团,0.8,2025-12-10,初一上
4660,382,社团,2.6,2026-04-17,初一下
4661,383,体育,1.7,2026-05-03,初一下
4662,383,实践,1.1,2026-06-24,初一下
4663,383,社团,3.4,2026-03-04,初一下
4664,383,体育,1.5,2026-03-28,初一下
4665,383,体育,1.7,2026-04-04,初一下
4666,383,阅读,2.6,2026-07-01,初一下
4667,383,实践,1.5,2026-04-07,初一下
4668,383,体育,0.7,2025-10-21,初一上
4669,383,体育,0.8,2026-04-12,初一下
4670,384,阅读,3.1,2026-05-06,初一下
4671,384,体育,2.8,2026-03-27,初一下
4672,384,实践,0.5,2026-01-12,初一上
4673,384,体育,1.7,2026-04-15,初一下
4674,384,实践,1.3,2026-04-05,初一下
4675,384,阅读,0.7,2026-06-13,初一下
4676,385,实践,1.5,2025-11-08,初一上
4677,385,体育,4.7,2026-01-09,初一上
4678,385,社团,1.5,2026-05-15,初一下
4679,385,实践,1.9,2026-04-03,初一下
4680,385,社团,4.2,2026-02-19,初一下
4681,385,阅读,0.9,2026-01-02,初一上
4682,385,阅读,1.4,2025-12-17,初一上
4683,385,实践,0.9,2025-12-21,初一上
4684,386,社团,7.8,2026-06-13,初一下
4685,386,社团,0.5,2025-10-15,初一上
4686,386,阅读,3.3,2025-09-29,初一上
4687,386,体育,1.3,2025-12-04,初一上
4688,386,阅读,6.3,2026-05-04,初一下
4689,386,实践,1.4,2025-10-07,初一上
4690,387,实践,2.0,2026-05-31,初一下
4691,387,实践,1.8,2025-11-15,初一上
4692,387,实践,0.7,2026-05-03,初一下
4693,387,实践,5.0,2025-10-24,初一上
4694,387,体育,2.0,2025-09-12,初一上
4695,387,体育,1.0,2025-11-25,初一上
4696,387,体育,1.1,2026-02-23,初一下
4697,387,实践,0.5,2025-10-18,初一上
4698,387,实践,0.9,2026-05-20,初一下
4699,387,实践,1.3,2026-05-29,初一下
4700,388,社团,1.0,2025-10-05,初一上
4701,388,阅读,0.8,2025-12-05,初一上
4702,388,体育,1.9,2026-03-14,初一下
4703,388,体育,1.8,2026-01-09,初一上
4704,388,实践,3.8,2025-09-07,初一上
4705,388,社团,1.6,2025-09-14,初一上
4706,388,阅读,1.7,2025-12-22,初一上
4707,388,体育,0.9,2026-04-06,初一下
4708,388,社团,4.0,2025-11-15,初一上
4709,388,阅读,5.8,2026-02-23,初一下
4710,388,阅读,1.5,2025-12-16,初一上
4711,389,体育,0.6,2025-12-20,初一上
4712,389,阅读,1.0,2025-11-08,初一上
4713,389,体育,0.5,2025-11-07,初一上
4714,389,体育,0.8,2026-05-15,初一下
4715,389,体育,0.5,2025-11-25,初一上
4716,390,阅读,2.1,2026-06-16,初一下
4717,390,实践,3.1,2025-11-05,初一上
4718,390,社团,3.5,2026-05-21,初一下
4719,390,阅读,1.0,2026-04-24,初一下
4720,390,体育,1.7,2025-09-10,初一上
4721,390,体育,2.3,2025-11-05,初一上
4722,390,体育,2.5,2026-03-19,初一下
4723,390,阅读,0.6,2026-01-06,初一上
4724,391,社团,0.9,2026-01-19,初一上
4725,391,体育,1.2,2026-05-31,初一下
4726,391,体育,1.0,2025-09-26,初一上
4727,391,阅读,2.8,2025-10-31,初一上
4728,391,体育,0.7,2025-09-26,初一上
4729,391,阅读,4.3,2026-01-08,初一上
4730,391,体育,3.4,2025-10-13,初一上
4731,392,社团,1.6,2026-05-03,初一下
4732,392,实践,3.1,2026-05-30,初一下
4733,392,阅读,1.2,2026-06-18,初一下
4734,392,实践,0.8,2026-07-02,初一下
4735,392,社团,1.1,2025-09-22,初一上
4736,392,实践,0.5,2025-11-25,初一上
4737,392,阅读,6.1,2025-10-14,初一上
4738,392,体育,2.7,2026-06-15,初一下
4739,392,阅读,0.5,2026-04-26,初一下
4740,392,实践,3.1,2026-02-20,初一下
4741,392,体育,0.8,2026-05-25,初一下
4742,393,体育,4.5,2026-03-02,初一下
4743,393,社团,0.8,2026-04-20,初一下
4744,393,实践,0.9,2025-12-09,初一上
4745,393,体育,4.6,2026-02-20,初一下
4746,393,体育,1.5,2025-12-24,初一上
4747,393,阅读,0.7,2026-05-10,初一下
4748,393,体育,1.7,2025-10-06,初一上
4749,393,阅读,1.9,2025-12-17,初一上
4750,393,体育,2.2,2025-09-06,初一上
4751,393,体育,1.4,2026-02-22,初一下
4752,394,阅读,2.6,2025-11-27,初一上
4753,394,社团,2.4,2025-09-10,初一上
4754,394,体育,0.5,2026-01-19,初一上
4755,394,社团,1.3,2026-02-27,初一下
4756,394,实践,1.2,2025-11-29,初一上
4757,394,阅读,5.1,2025-11-13,初一上
4758,394,实践,0.6,2025-10-03,初一上
4759,395,体育,1.0,2026-06-01,初一下
4760,395,实践,0.7,2026-03-22,初一下
4761,395,阅读,0.5,2025-12-25,初一上
4762,395,社团,1.9,2025-10-01,初一上
4763,395,阅读,2.4,2025-11-11,初一上
4764,395,实践,1.2,2026-06-22,初一下
4765,396,社团,3.4,2026-03-03,初一下
4766,396,阅读,0.6,2026-06-04,初一下
4767,396,阅读,1.5,2026-05-10,初一下
4768,396,体育,3.3,2025-11-20,初一上
4769,397,体育,3.1,2025-10-24,初一上
4770,397,实践,1.6,2025-09-01,初一上
4771,397,体育,6.5,2025-09-01,初一上
4772,397,阅读,0.5,2026-03-24,初一下
4773,397,体育,3.2,2026-01-07,初一上
4774,397,体育,3.8,2026-04-18,初一下
4775,397,社团,1.5,2025-12-28,初一上
4776,398,社团,2.4,2025-12-21,初一上
4777,398,实践,1.9,2026-03-20,初一下
4778,398,体育,0.8,2026-06-15,初一下
