id,student_id,subject,semester,dimension,score,grade
25002,626,音乐,初一上,演唱演奏,83.7,A-
25003,626,音乐,初一上,节奏感知,76.5,B+
25004,626,音乐,初一上,欣赏能力,72.9,B
25005,626,音乐,初一上,舞台表现,64.5,B-
25006,626,体育,初一上,体能素质,80.7,A-
25007,626,体育,初一上,运动技能,74.1,B+
25008,626,体育,初一上,协调能力,69.3,B
25009,626,体育,初一上,团队协作,85.3,A-
25010,626,体育,初一上,体育精神,70.5,B
25011,626,美术,初一上,艺术素养,79.2,B+
25012,626,美术,初一上,创作能力,61.2,B-
25013,626,美术,初一上,审美感知,81.7,A-
25014,626,美术,初一上,技法运用,70.2,B
25015,626,美术,初一上,艺术表达,44.4,C-
25016,626,信息技术,初一上,信息素养,63.0,B-
25017,626,信息技术,初一上,编程能力,54.6,C+
25018,626,信息技术,初一上,操作技能,71.2,B
25019,626,信息技术,初一上,创新应用,57.9,C+
25020,626,信息技术,初一上,数字素养,72.4,B
25021,626,音乐,初一下,音乐素养,66.5,B
25022,626,音乐,初一下,演唱演奏,83.3,A-
25023,626,音乐,初一下,节奏感知,61.3,B-
25024,626,音乐,初一下,欣赏能力,83.7,A-
25025,626,音乐,初一下,舞台表现,81.5,A-
25026,626,体育,初一下,体能素质,90.1,A
25027,626,体育,初一下,运动技能,70.9,B
25028,626,体育,初一下,协调能力,85.2,A-
25029,626,体育,初一下,团队协作,83.3,A-
25030,626,体育,初一下,体育精神,93.4,A+
25031,626,美术,初一下,艺术素养,55.2,C+
25032,626,美术,初一下,创作能力,70.8,B
25033,626,美术,初一下,审美感知,77.6,B+
25034,626,美术,初一下,技法运用,72.6,B
25035,626,美术,初一下,艺术表达,68.9,B
25036,626,信息技术,初一下,信息素养,67.9,B
25037,626,信息技术,初一下,编程能力,70.0,B
25038,626,信息技术,初一下,操作技能,59.9,B-
25039,626,信息技术,初一下,创新应用,72.9,B
25040,626,信息技术,初一下,数字素养,68.5,B
25041,627,音乐,初一上,音乐素养,60.2,B-
25042,627,音乐,初一上,演唱演奏,71.7,B
25043,627,音乐,初一上,节奏感知,67.9,B
25044,627,音乐,初一上,欣赏能力,65.1,B-
25045,627,音乐,初一上,舞台表现,54.5,C+
25046,627,体育,初一上,体能素质,64.2,B-
25047,627,体育,初一上,运动技能,97.2,A+
25048,627,体育,初一上,协调能力,69.5,B
25049,627,体育,初一上,团队协作,85.8,A-
25050,627,体育,初一上,体育精神,54.1,C+
25051,627,美术,初一上,艺术素养,57.3,C+
25052,627,美术,初一上,创作能力,52.0,C+
25053,627,美术,初一上,审美感知,63.8,B-
25054,627,美术,初一上,技法运用,65.0,B-
25055,627,美术,初一上,艺术表达,57.7,C+
25056,627,信息技术,初一上,信息素养,93.9,A+
25057,627,信息技术,初一上,编程能力,79.3,B+
25058,627,信息技术,初一上,操作技能,81.8,A-
25059,627,信息技术,初一上,创新应用,41.2,C-
25060,627,信息技术,初一上,数字素养,61.4,B-
25061,627,音乐,初一下,音乐素养,82.5,A-
25062,627,音乐,初一下,演唱演奏,72.5,B
25063,627,音乐,初一下,节奏感知,89.4,A
25064,627,音乐,初一下,欣赏能力,74.9,B+
25065,627,音乐,初一下,舞台表现,86.2,A-
25066,627,体育,初一下,体能素质,92.0,A
25067,627,体育,初一下,运动技能,84.2,A-
25068,627,体育,初一下,协调能力,68.8,B
25069,627,体育,初一下,团队协作,89.8,A
25070,627,体育,初一下,体育精神,85.2,A-
25071,627,美术,初一下,艺术素养,65.9,B-
25072,627,美术,初一下,创作能力,68.5,B
25073,627,美术,初一下,审美感知,59.3,B-
25074,627,美术,初一下,技法运用,80.6,A-
25075,627,美术,初一下,艺术表达,70.3,B
25076,627,信息技术,初一下,信息素养,69.9,B
25077,627,信息技术,初一下,编程能力,57.3,C+
25078,627,信息技术,初一下,操作技能,48.6,C
25079,627,信息技术,初一下,创新应用,68.3,B
25080,627,信息技术,初一下,数字素养,56.6,C+
25081,628,音乐,初一上,音乐素养,68.3,B
25082,628,音乐,初一上,演唱演奏,75.6,B+
25083,628,音乐,初一上,节奏感知,60.8,B-
25084,628,音乐,初一上,欣赏能力,60.5,B-
25085,628,音乐,初一上,舞台表现,84.7,A-
25086,628,体育,初一上,体能素质,67.5,B
25087,628,体育,初一上,运动技能,60.5,B-
25088,628,体育,初一上,协调能力,58.4,C+
25089,628,体育,初一上,团队协作,60.9,B-
25090,628,体育,初一上,体育精神,56.8,C+
25091,628,美术,初一上,艺术素养,58.2,C+
25092,628,美术,初一上,创作能力,57.3,C+
25093,628,美术,初一上,审美感知,72.7,B
25094,628,美术,初一上,技法运用,65.6,B-
25095,628,美术,初一上,艺术表达,63.1,B-
25096,628,信息技术,初一上,信息素养,63.6,B-
25097,628,信息技术,初一上,编程能力,86.2,A-
25098,628,信息技术,初一上,操作技能,66.0,B
25099,628,信息技术,初一上,创新应用,96.9,A+
25100,628,信息技术,初一上,数字素养,71.2,B
25101,628,音乐,初一下,音乐素养,79.4,B+
25102,628,音乐,初一下,演唱演奏,80.2,A-
25103,628,音乐,初一下,节奏感知,76.7,B+
25104,628,音乐,初一下,欣赏能力,74.9,B+
25105,628,音乐,初一下,舞台表现,57.7,C+
25106,628,体育,初一下,体能素质,71.9,B
25107,628,体育,初一下,运动技能,57.0,C+
25108,628,体育,初一下,协调能力,66.9,B
25109,628,体育,初一下,团队协作,62.3,B-
25110,628,体育,初一下,体育精神,67.0,B
25111,628,美术,初一下,艺术素养,65.5,B-
25112,628,美术,初一下,创作能力,60.7,B-
25113,628,美术,初一下,审美感知,59.0,B-
25114,628,美术,初一下,技法运用,54.3,C+
25115,628,美术,初一下,艺术表达,53.5,C+
25116,628,信息技术,初一下,信息素养,47.6,C
25117,628,信息技术,初一下,编程能力,59.9,B-
25118,628,信息技术,初一下,操作技能,54.0,C+
25119,628,信息技术,初一下,创新应用,61.2,B-
25120,628,信息技术,初一下,数字素养,66.8,B
25121,629,音乐,初一上,音乐素养,35.0,C-
25122,629,音乐,初一上,演唱演奏,71.8,B
25123,629,音乐,初一上,节奏感知,51.2,C
25124,629,音乐,初一上,欣赏能力,34.9,C-
25125,629,音乐,初一上,舞台表现,51.6,C
25126,629,体育,初一上,体能素质,69.1,B
25127,629,体育,初一上,运动技能,69.3,B
25128,629,体育,初一上,协调能力,52.3,C+
25129,629,体育,初一上,团队协作,59.3,B-
25130,629,体育,初一上,体育精神,37.9,C-
25131,629,美术,初一上,艺术素养,56.7,C+
25132,629,美术,初一上,创作能力,57.8,C+
25133,629,美术,初一上,审美感知,54.1,C+
25134,629,美术,初一上,技法运用,60.1,B-
25135,629,美术,初一上,艺术表达,67.4,B
25136,629,信息技术,初一上,信息素养,73.2,B+
25137,629,信息技术,初一上,编程能力,66.9,B
25138,629,信息技术,初一上,操作技能,68.6,B
25139,629,信息技术,初一上,创新应用,60.9,B-
25140,629,信息技术,初一上,数字素养,61.2,B-
25141,629,音乐,初一下,音乐素养,49.8,C
25142,629,音乐,初一下,演唱演奏,64.1,B-
25143,629,音乐,初一下,节奏感知,44.4,C-
25144,629,音乐,初一下,欣赏能力,61.7,B-
25145,629,音乐,初一下,舞台表现,52.5,C+
25146,629,体育,初一下,体能素质,58.8,C+
25147,629,体育,初一下,运动技能,50.1,C
25148,629,体育,初一下,协调能力,39.0,C-
25149,629,体育,初一下,团队协作,51.5,C
25150,629,体育,初一下,体育精神,72.8,B
25151,629,美术,初一下,艺术素养,57.3,C+
25152,629,美术,初一下,创作能力,60.4,B-
25153,629,美术,初一下,审美感知,78.0,B+
25154,629,美术,初一下,技法运用,62.3,B-
25155,629,美术,初一下,艺术表达,63.9,B-
25156,629,信息技术,初一下,信息素养,44.4,C-
25157,629,信息技术,初一下,编程能力,58.3,C+
25158,629,信息技术,初一下,操作技能,54.4,C+
25159,629,信息技术,初一下,创新应用,81.3,A-
25160,629,信息技术,初一下,数字素养,49.3,C
25161,630,音乐,初一上,音乐素养,73.2,B+
25162,630,音乐,初一上,演唱演奏,79.0,B+
25163,630,音乐,初一上,节奏感知,86.7,A-
25164,630,音乐,初一上,欣赏能力,75.0,B+
25165,630,音乐,初一上,舞台表现,82.0,A-
25166,630,体育,初一上,体能素质,70.1,B
25167,630,体育,初一上,运动技能,78.7,B+
25168,630,体育,初一上,协调能力,84.6,A-
25169,630,体育,初一上,团队协作,85.3,A-
25170,630,体育,初一上,体育精神,85.6,A-
25171,630,美术,初一上,艺术素养,69.4,B
25172,630,美术,初一上,创作能力,78.1,B+
25173,630,美术,初一上,审美感知,70.3,B
25174,630,美术,初一上,技法运用,75.1,B+
25175,630,美术,初一上,艺术表达,66.2,B
25176,630,信息技术,初一上,信息素养,72.5,B
25177,630,信息技术,初一上,编程能力,85.6,A-
25178,630,信息技术,初一上,操作技能,73.5,B+
25179,630,信息技术,初一上,创新应用,80.4,A-
25180,630,信息技术,初一上,数字素养,72.3,B
25181,630,音乐,初一下,音乐素养,73.4,B+
25182,630,音乐,初一下,演唱演奏,64.6,B-
25183,630,音乐,初一下,节奏感知,72.4,B
25184,630,音乐,初一下,欣赏能力,63.2,B-
25185,630,音乐,初一下,舞台表现,92.3,A
25186,630,体育,初一下,体能素质,86.5,A-
25187,630,体育,初一下,运动技能,70.4,B
25188,630,体育,初一下,协调能力,83.3,A-
25189,630,体育,初一下,团队协作,86.2,A-
25190,630,体育,初一下,体育精神,59.8,B-
25191,630,美术,初一下,艺术素养,64.2,B-
25192,630,美术,初一下,创作能力,63.9,B-
25193,630,美术,初一下,审美感知,79.7,B+
25194,630,美术,初一下,技法运用,66.6,B
25195,630,美术,初一下,艺术表达,96.7,A+
25196,630,信息技术,初一下,信息素养,69.4,B
25197,630,信息技术,初一下,编程能力,86.5,A-
25198,630,信息技术,初一下,操作技能,73.1,B+
25199,630,信息技术,初一下,创新应用,72.2,B
25200,630,信息技术,初一下,数字素养,87.8,A
25201,631,音乐,初一上,音乐素养,77.1,B+
25202,631,音乐,初一上,演唱演奏,71.8,B
25203,631,音乐,初一上,节奏感知,98.0,A+
25204,631,音乐,初一上,欣赏能力,92.5,A
25205,631,音乐,初一上,舞台表现,77.2,B+
25206,631,体育,初一上,体能素质,67.2,B
25207,631,体育,初一上,运动技能,91.0,A
25208,631,体育,初一上,协调能力,59.0,B-
25209,631,体育,初一上,团队协作,88.6,A
25210,631,体育,初一上,体育精神,79.1,B+
25211,631,美术,初一上,艺术素养,78.6,B+
25212,631,美术,初一上,创作能力,59.2,B-
25213,631,美术,初一上,审美感知,81.6,A-
25214,631,美术,初一上,技法运用,73.3,B+
25215,631,美术,初一上,艺术表达,80.6,A-
25216,631,信息技术,初一上,信息素养,87.3,A
25217,631,信息技术,初一上,编程能力,90.5,A
25218,631,信息技术,初一上,操作技能,73.6,B+
25219,631,信息技术,初一上,创新应用,81.3,A-
25220,631,信息技术,初一上,数字素养,67.0,B
25221,631,音乐,初一下,音乐素养,69.0,B
25222,631,音乐,初一下,演唱演奏,70.2,B
25223,631,音乐,初一下,节奏感知,84.9,A-
25224,631,音乐,初一下,欣赏能力,80.0,A-
25225,631,音乐,初一下,舞台表现,75.4,B+
25226,631,体育,初一下,体能素质,50.5,C
25227,631,体育,初一下,运动技能,61.5,B-
25228,631,体育,初一下,协调能力,57.7,C+
25229,631,体育,初一下,团队协作,65.6,B-
25230,631,体育,初一下,体育精神,80.5,A-
25231,631,美术,初一下,艺术素养,84.8,A-
25232,631,美术,初一下,创作能力,80.8,A-
25233,631,美术,初一下,审美感知,69.3,B
25234,631,美术,初一下,技法运用,65.8,B-
25235,631,美术,初一下,艺术表达,98.0,A+
25236,631,信息技术,初一下,信息素养,62.9,B-
25237,631,信息技术,初一下,编程能力,46.9,C
25238,631,信息技术,初一下,操作技能,91.0,A
25239,631,信息技术,初一下,创新应用,68.7,B
25240,631,信息技术,初一下,数字素养,53.8,C+
25241,632,音乐,初一上,音乐素养,63.2,B-
25242,632,音乐,初一上,演唱演奏,63.5,B-
25243,632,音乐,初一上,节奏感知,55.9,C+
25244,632,音乐,初一上,欣赏能力,54.4,C+
25245,632,音乐,初一上,舞台表现,58.5,C+
25246,632,体育,初一上,体能素质,75.7,B+
25247,632,体育,初一上,运动技能,75.6,B+
25248,632,体育,初一上,协调能力,42.9,C-
25249,632,体育,初一上,团队协作,79.0,B+
25250,632,体育,初一上,体育精神,45.7,C
25251,632,美术,初一上,艺术素养,75.6,B+
25252,632,美术,初一上,创作能力,58.4,C+
25253,632,美术,初一上,审美感知,66.7,B
25254,632,美术,初一上,技法运用,76.0,B+
25255,632,美术,初一上,艺术表达,77.5,B+
25256,632,信息技术,初一上,信息素养,74.4,B+
25257,632,信息技术,初一上,编程能力,59.8,B-
25258,632,信息技术,初一上,操作技能,62.6,B-
25259,632,信息技术,初一上,创新应用,47.5,C
25260,632,信息技术,初一上,数字素养,62.4,B-
25261,632,音乐,初一下,音乐素养,74.2,B+
25262,632,音乐,初一下,演唱演奏,67.4,B
25263,632,音乐,初一下,节奏感知,57.5,C+
25264,632,音乐,初一下,欣赏能力,63.5,B-
25265,632,音乐,初一下,舞台表现,71.4,B
25266,632,体育,初一下,体能素质,62.9,B-
25267,632,体育,初一下,运动技能,71.1,B
25268,632,体育,初一下,协调能力,58.7,C+
25269,632,体育,初一下,团队协作,64.7,B-
25270,632,体育,初一下,体育精神,54.9,C+
25271,632,美术,初一下,艺术素养,52.5,C+
25272,632,美术,初一下,创作能力,52.3,C+
25273,632,美术,初一下,审美感知,71.9,B
25274,632,美术,初一下,技法运用,66.9,B
25275,632,美术,初一下,艺术表达,78.1,B+
25276,632,信息技术,初一下,信息素养,71.3,B
25277,632,信息技术,初一下,编程能力,53.7,C+
25278,632,信息技术,初一下,操作技能,84.5,A-
25279,632,信息技术,初一下,创新应用,80.0,A-
25280,632,信息技术,初一下,数字素养,75.7,B+
25281,633,音乐,初一上,音乐素养,51.3,C
25282,633,音乐,初一上,演唱演奏,66.2,B
25283,633,音乐,初一上,节奏感知,67.8,B
25284,633,音乐,初一上,欣赏能力,55.0,C+
25285,633,音乐,初一上,舞台表现,51.0,C
25286,633,体育,初一上,体能素质,65.0,B-
25287,633,体育,初一上,运动技能,61.5,B-
25288,633,体育,初一上,协调能力,60.1,B-
25289,633,体育,初一上,团队协作,56.8,C+
25290,633,体育,初一上,体育精神,63.4,B-
25291,633,美术,初一上,艺术素养,69.1,B
25292,633,美术,初一上,创作能力,41.8,C-
25293,633,美术,初一上,审美感知,49.3,C
25294,633,美术,初一上,技法运用,74.3,B+
25295,633,美术,初一上,艺术表达,48.9,C
25296,633,信息技术,初一上,信息素养,60.4,B-
25297,633,信息技术,初一上,编程能力,70.3,B
25298,633,信息技术,初一上,操作技能,59.4,B-
25299,633,信息技术,初一上,创新应用,69.7,B
25300,633,信息技术,初一上,数字素养,57.5,C+
25301,633,音乐,初一下,音乐素养,58.6,C+
25302,633,音乐,初一下,演唱演奏,70.5,B
25303,633,音乐,初一下,节奏感知,60.3,B-
25304,633,音乐,初一下,欣赏能力,65.6,B-
25305,633,音乐,初一下,舞台表现,63.9,B-
25306,633,体育,初一下,体能素质,62.3,B-
25307,633,体育,初一下,运动技能,54.1,C+
25308,633,体育,初一下,协调能力,47.7,C
25309,633,体育,初一下,团队协作,82.5,A-
25310,633,体育,初一下,体育精神,56.8,C+
25311,633,美术,初一下,艺术素养,86.5,A-
25312,633,美术,初一下,创作能力,56.8,C+
25313,633,美术,初一下,审美感知,51.3,C
25314,633,美术,初一下,技法运用,55.6,C+
25315,633,美术,初一下,艺术表达,75.9,B+
25316,633,信息技术,初一下,信息素养,56.5,C+
25317,633,信息技术,初一下,编程能力,49.9,C
25318,633,信息技术,初一下,操作技能,59.9,B-
25319,633,信息技术,初一下,创新应用,60.6,B-
25320,633,信息技术,初一下,数字素养,54.5,C+
25321,634,音乐,初一上,音乐素养,76.9,B+
25322,634,音乐,初一上,演唱演奏,74.9,B+
25323,634,音乐,初一上,节奏感知,71.1,B
25324,634,音乐,初一上,欣赏能力,60.3,B-
25325,634,音乐,初一上,舞台表现,76.1,B+
25326,634,体育,初一上,体能素质,93.9,A+
25327,634,体育,初一上,运动技能,83.9,A-
25328,634,体育,初一上,协调能力,90.2,A
25329,634,体育,初一上,团队协作,68.8,B
25330,634,体育,初一上,体育精神,91.0,A
25331,634,美术,初一上,艺术素养,71.6,B
25332,634,美术,初一上,创作能力,91.9,A
25333,634,美术,初一上,审美感知,59.8,B-
25334,634,美术,初一上,技法运用,65.9,B-
25335,634,美术,初一上,艺术表达,63.5,B-
25336,634,信息技术,初一上,信息素养,85.0,A-
25337,634,信息技术,初一上,编程能力,98.0,A+
25338,634,信息技术,初一上,操作技能,76.6,B+
25339,634,信息技术,初一上,创新应用,76.3,B+
25340,634,信息技术,初一上,数字素养,76.1,B+
25341,634,音乐,初一下,音乐素养,60.8,B-
25342,634,音乐,初一下,演唱演奏,87.1,A
25343,634,音乐,初一下,节奏感知,67.4,B
25344,634,音乐,初一下,欣赏能力,79.4,B+
25345,634,音乐,初一下,舞台表现,81.6,A-
25346,634,体育,初一下,体能素质,83.6,A-
25347,634,体育,初一下,运动技能,65.8,B-
25348,634,体育,初一下,协调能力,85.2,A-
25349,634,体育,初一下,团队协作,80.6,A-
25350,634,体育,初一下,体育精神,67.7,B
25351,634,美术,初一下,艺术素养,86.2,A-
25352,634,美术,初一下,创作能力,79.2,B+
25353,634,美术,初一下,审美感知,83.7,A-
25354,634,美术,初一下,技法运用,68.1,B
25355,634,美术,初一下,艺术表达,92.2,A
25356,634,信息技术,初一下,信息素养,70.7,B
25357,634,信息技术,初一下,编程能力,91.9,A
25358,634,信息技术,初一下,操作技能,86.0,A-
25359,634,信息技术,初一下,创新应用,79.3,B+
25360,634,信息技术,初一下,数字素养,81.1,A-
25361,635,音乐,初一上,音乐素养,50.3,C
25362,635,音乐,初一上,演唱演奏,75.2,B+
25363,635,音乐,初一上,节奏感知,86.2,A-
25364,635,音乐,初一上,欣赏能力,66.3,B
25365,635,音乐,初一上,舞台表现,63.2,B-
25366,635,体育,初一上,体能素质,93.8,A+
25367,635,体育,初一上,运动技能,79.2,B+
25368,635,体育,初一上,协调能力,72.2,B
25369,635,体育,初一上,团队协作,66.4,B
25370,635,体育,初一上,体育精神,79.5,B+
25371,635,美术,初一上,艺术素养,85.4,A-
25372,635,美术,初一上,创作能力,88.5,A
25373,635,美术,初一上,审美感知,91.6,A
25374,635,美术,初一上,技法运用,54.4,C+
25375,635,美术,初一上,艺术表达,76.3,B+
25376,635,信息技术,初一上,信息素养,76.8,B+
25377,635,信息技术,初一上,编程能力,54.0,C+
25378,635,信息技术,初一上,操作技能,67.4,B
25379,635,信息技术,初一上,创新应用,77.5,B+
25380,635,信息技术,初一上,数字素养,72.2,B
25381,635,音乐,初一下,音乐素养,70.0,B
25382,635,音乐,初一下,演唱演奏,60.5,B-
25383,635,音乐,初一下,节奏感知,79.0,B+
25384,635,音乐,初一下,欣赏能力,71.1,B
25385,635,音乐,初一下,舞台表现,73.9,B+
25386,635,体育,初一下,体能素质,68.6,B
25387,635,体育,初一下,运动技能,69.3,B
25388,635,体育,初一下,协调能力,57.4,C+
25389,635,体育,初一下,团队协作,71.2,B
25390,635,体育,初一下,体育精神,69.6,B
25391,635,美术,初一下,艺术素养,67.0,B
25392,635,美术,初一下,创作能力,78.3,B+
25393,635,美术,初一下,审美感知,95.6,A+
25394,635,美术,初一下,技法运用,75.8,B+
25395,635,美术,初一下,艺术表达,59.9,B-
25396,635,信息技术,初一下,信息素养,76.4,B+
25397,635,信息技术,初一下,编程能力,71.4,B
25398,635,信息技术,初一下,操作技能,63.4,B-
25399,635,信息技术,初一下,创新应用,70.5,B
25400,635,信息技术,初一下,数字素养,77.3,B+
25401,636,音乐,初一上,音乐素养,67.2,B
25402,636,音乐,初一上,演唱演奏,83.9,A-
25403,636,音乐,初一上,节奏感知,67.2,B
25404,636,音乐,初一上,欣赏能力,79.0,B+
25405,636,音乐,初一上,舞台表现,71.7,B
25406,636,体育,初一上,体能素质,75.9,B+
25407,636,体育,初一上,运动技能,75.6,B+
25408,636,体育,初一上,协调能力,65.4,B-
25409,636,体育,初一上,团队协作,73.7,B+
25410,636,体育,初一上,体育精神,70.6,B
25411,636,美术,初一上,艺术素养,75.9,B+
25412,636,美术,初一上,创作能力,60.3,B-
25413,636,美术,初一上,审美感知,50.1,C
25414,636,美术,初一上,技法运用,39.4,C-
25415,636,美术,初一上,艺术表达,56.3,C+
25416,636,信息技术,初一上,信息素养,77.6,B+
25417,636,信息技术,初一上,编程能力,75.2,B+
25418,636,信息技术,初一上,操作技能,65.2,B-
25419,636,信息技术,初一上,创新应用,89.2,A
25420,636,信息技术,初一上,数字素养,92.7,A
25421,636,音乐,初一下,音乐素养,60.0,B-
25422,636,音乐,初一下,演唱演奏,56.8,C+
25423,636,音乐,初一下,节奏感知,69.5,B
25424,636,音乐,初一下,欣赏能力,58.1,C+
25425,636,音乐,初一下,舞台表现,62.9,B-
25426,636,体育,初一下,体能素质,59.2,B-
25427,636,体育,初一下,运动技能,79.7,B+
25428,636,体育,初一下,协调能力,50.2,C
25429,636,体育,初一下,团队协作,66.0,B
25430,636,体育,初一下,体育精神,67.3,B
25431,636,美术,初一下,艺术素养,60.3,B-
25432,636,美术,初一下,创作能力,60.6,B-
25433,636,美术,初一下,审美感知,46.3,C
25434,636,美术,初一下,技法运用,69.5,B
25435,636,美术,初一下,艺术表达,58.6,C+
25436,636,信息技术,初一下,信息素养,51.3,C
25437,636,信息技术,初一下,编程能力,43.0,C-
25438,636,信息技术,初一下,操作技能,50.5,C
25439,636,信息技术,初一下,创新应用,54.8,C+
25440,636,信息技术,初一下,数字素养,37.6,C-
25441,637,音乐,初一上,音乐素养,69.1,B
25442,637,音乐,初一上,演唱演奏,66.4,B
25443,637,音乐,初一上,节奏感知,68.7,B
25444,637,音乐,初一上,欣赏能力,72.8,B
25445,637,音乐,初一上,舞台表现,72.4,B
25446,637,体育,初一上,体能素质,58.7,C+
25447,637,体育,初一上,运动技能,74.6,B+
25448,637,体育,初一上,协调能力,78.3,B+
25449,637,体育,初一上,团队协作,67.2,B
25450,637,体育,初一上,体育精神,69.6,B
25451,637,美术,初一上,艺术素养,81.8,A-
25452,637,美术,初一上,创作能力,89.0,A
25453,637,美术,初一上,审美感知,72.8,B
25454,637,美术,初一上,技法运用,66.3,B
25455,637,美术,初一上,艺术表达,58.8,C+
25456,637,信息技术,初一上,信息素养,65.9,B-
25457,637,信息技术,初一上,编程能力,80.6,A-
25458,637,信息技术,初一上,操作技能,74.1,B+
25459,637,信息技术,初一上,创新应用,69.2,B
25460,637,信息技术,初一上,数字素养,63.6,B-
25461,637,音乐,初一下,音乐素养,51.4,C
25462,637,音乐,初一下,演唱演奏,60.1,B-
25463,637,音乐,初一下,节奏感知,68.0,B
25464,637,音乐,初一下,欣赏能力,49.3,C
25465,637,音乐,初一下,舞台表现,48.7,C
25466,637,体育,初一下,体能素质,72.1,B
25467,637,体育,初一下,运动技能,52.4,C+
25468,637,体育,初一下,协调能力,66.1,B
25469,637,体育,初一下,团队协作,53.3,C+
25470,637,体育,初一下,体育精神,56.7,C+
25471,637,美术,初一下,艺术素养,59.6,B-
25472,637,美术,初一下,创作能力,86.0,A-
25473,637,美术,初一下,审美感知,76.2,B+
25474,637,美术,初一下,技法运用,57.2,C+
25475,637,美术,初一下,艺术表达,65.1,B-
25476,637,信息技术,初一下,信息素养,52.0,C+
25477,637,信息技术,初一下,编程能力,64.3,B-
25478,637,信息技术,初一下,操作技能,62.8,B-
25479,637,信息技术,初一下,创新应用,59.5,B-
25480,637,信息技术,初一下,数字素养,58.1,C+
25481,638,音乐,初一上,音乐素养,65.4,B-
25482,638,音乐,初一上,演唱演奏,76.8,B+
25483,638,音乐,初一上,节奏感知,69.9,B
25484,638,音乐,初一上,欣赏能力,66.8,B
25485,638,音乐,初一上,舞台表现,65.4,B-
25486,638,体育,初一上,体能素质,75.9,B+
25487,638,体育,初一上,运动技能,66.6,B
25488,638,体育,初一上,协调能力,63.2,B-
25489,638,体育,初一上,团队协作,77.6,B+
25490,638,体育,初一上,体育精神,65.1,B-
25491,638,美术,初一上,艺术素养,54.2,C+
25492,638,美术,初一上,创作能力,76.8,B+
25493,638,美术,初一上,审美感知,63.4,B-
25494,638,美术,初一上,技法运用,64.6,B-
25495,638,美术,初一上,艺术表达,72.6,B
25496,638,信息技术,初一上,信息素养,54.0,C+
25497,638,信息技术,初一上,编程能力,63.1,B-
25498,638,信息技术,初一上,操作技能,56.9,C+
25499,638,信息技术,初一上,创新应用,47.4,C
25500,638,信息技术,初一上,数字素养,64.6,B-
25501,638,音乐,初一下,音乐素养,58.2,C+
25502,638,音乐,初一下,演唱演奏,66.3,B
25503,638,音乐,初一下,节奏感知,67.9,B
25504,638,音乐,初一下,欣赏能力,61.7,B-
25505,638,音乐,初一下,舞台表现,55.3,C+
25506,638,体育,初一下,体能素质,53.1,C+
25507,638,体育,初一下,运动技能,76.5,B+
25508,638,体育,初一下,协调能力,70.2,B
25509,638,体育,初一下,团队协作,59.5,B-
25510,638,体育,初一下,体育精神,63.4,B-
25511,638,美术,初一下,艺术素养,61.7,B-
25512,638,美术,初一下,创作能力,82.1,A-
25513,638,美术,初一下,审美感知,55.7,C+
25514,638,美术,初一下,技法运用,83.2,A-
25515,638,美术,初一下,艺术表达,65.6,B-
25516,638,信息技术,初一下,信息素养,33.5,C-
25517,638,信息技术,初一下,编程能力,43.4,C-
25518,638,信息技术,初一下,操作技能,41.0,C-
25519,638,信息技术,初一下,创新应用,53.2,C+
25520,638,信息技术,初一下,数字素养,44.3,C-
25521,639,音乐,初一上,音乐素养,40.2,C-
25522,639,音乐,初一上,演唱演奏,66.1,B
25523,639,音乐,初一上,节奏感知,42.4,C-
25524,639,音乐,初一上,欣赏能力,33.4,C-
25525,639,音乐,初一上,舞台表现,48.7,C
25526,639,体育,初一上,体能素质,59.2,B-
25527,639,体育,初一上,运动技能,65.7,B-
25528,639,体育,初一上,协调能力,84.5,A-
25529,639,体育,初一上,团队协作,49.4,C
25530,639,体育,初一上,体育精神,56.0,C+
25531,639,美术,初一上,艺术素养,61.2,B-
25532,639,美术,初一上,创作能力,70.3,B
25533,639,美术,初一上,审美感知,63.9,B-
25534,639,美术,初一上,技法运用,73.0,B+
25535,639,美术,初一上,艺术表达,74.1,B+
25536,639,信息技术,初一上,信息素养,75.7,B+
25537,639,信息技术,初一上,编程能力,55.3,C+
25538,639,信息技术,初一上,操作技能,59.0,B-
25539,639,信息技术,初一上,创新应用,75.4,B+
25540,639,信息技术,初一上,数字素养,59.3,B-
25541,639,音乐,初一下,音乐素养,75.5,B+
25542,639,音乐,初一下,演唱演奏,67.1,B
25543,639,音乐,初一下,节奏感知,69.5,B
25544,639,音乐,初一下,欣赏能力,74.1,B+
25545,639,音乐,初一下,舞台表现,84.5,A-
25546,639,体育,初一下,体能素质,76.9,B+
25547,639,体育,初一下,运动技能,66.9,B
25548,639,体育,初一下,协调能力,56.4,C+
25549,639,体育,初一下,团队协作,59.9,B-
25550,639,体育,初一下,体育精神,80.9,A-
25551,639,美术,初一下,艺术素养,80.0,A-
25552,639,美术,初一下,创作能力,94.4,A+
25553,639,美术,初一下,审美感知,57.3,C+
25554,639,美术,初一下,技法运用,70.8,B
25555,639,美术,初一下,艺术表达,51.9,C
25556,639,信息技术,初一下,信息素养,69.3,B
25557,639,信息技术,初一下,编程能力,74.5,B+
25558,639,信息技术,初一下,操作技能,62.3,B-
25559,639,信息技术,初一下,创新应用,81.4,A-
25560,639,信息技术,初一下,数字素养,67.9,B
25561,640,音乐,初一上,音乐素养,43.7,C-
25562,640,音乐,初一上,演唱演奏,60.8,B-
